,Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
0,U.S. COAST GUARD STATION,PANAMA CITY,BAY,-85.75506058,30.16991497,COAST GUARD,,,,,,
1,US COAST GUARD - PORT CANAVERAL STATION,CAPE CANAVERAL,BREVARD,-80.62145586,28.4160511,COAST GUARD,,,,,,
2,U.S. COAST GUARD STATION,FORT LAUDERDALE,BROWARD,-80.11333329,26.08833329,COAST GUARD,,,,,,
3,U.S. COAST GUARD STATION,ATLANTIC BEACH,DUVAL,-81.43462378,30.38785501,COAST GUARD,,,,,,
4,U.S. COAST GUARD STATION,PENSACOLA,ESCAMBIA,-87.29027127,30.3450822,COAST GUARD,,,,,,
5,U.S. COAST GUARD STATION,FORT MYERS BEACH,LEE,-81.94555388,26.46161753,COAST GUARD,,,,,,
6,U.S. COAST GUARD STATION,YANKEETOWN,LEVY,-82.71200715,29.0320795,COAST GUARD,,,,,,
7,U.S. COAST GUARD STATION,BRADENTON,MANATEE,-82.68674725,27.46643297,COAST GUARD,,,,,,
8,U.S. COAST GUARD STATION,MIAMI BEACH,MIAMI-DADE,-80.14494685,25.77111105,COAST GUARD,,,,,,
9,U.S. COAST GUARD STATION,MARATHON,MONROE,-81.10608585,24.71006115,COAST GUARD,,,,,,
10,U.S. COAST GUARD STATION,ISLAMORADA,MONROE,-80.58670518,24.95367362,COAST GUARD,,,,,,
11,U.S. COAST GUARD STATION,KEY WEST,MONROE,-81.79875116,24.56610356,COAST GUARD,,,,,,
12,U.S. COAST GUARD STATION,FORT WALTON BEACH,OKALOOSA,-86.52598282,30.39133273,COAST GUARD,,,,,,
13,U.S. COAST GUARD STATION,WEST PALM BEACH,PALM BEACH,-80.04500002,26.77166672,COAST GUARD,,,,,,
14,U.S. COAST GUARD STATION,CLEARWATER BEACH,PINELLAS,-82.83334436,27.94760463,COAST GUARD,,,,,,
15,U.S. COAST GUARD STATION,SAINT PETERSBURG,PINELLAS,-82.62695054,27.76200358,COAST GUARD,,,,,,
16,U.S. COAST GUARD AIR STATION,CLEARWATER,PINELLAS,-82.69460031,27.9116817,COAST GUARD,,,,,,
17,U.S. COAST GUARD STATION,FORT PIERCE,ST. LUCIE,-80.30709475,27.46394771,COAST GUARD,,,,,,
18,COAST GUARD LESSOR,NOKOMIS,SARASOTA,-82.46939024,27.12312776,COAST GUARD,,,,,,
19,U.S. COAST GUARD STATION,VENICE,SARASOTA,-82.45081933,27.07742368,COAST GUARD,,,,,,
20,U.S. COAST GUARD STATION,NEW SMYRNA BEACH,VOLUSIA,-80.91462565,29.06422844,COAST GUARD,,,,,,
21,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.37061276,29.69186153,,,,
22,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.35492015,29.63559258,,,,
23,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.30834182,29.66056646,,,,
24,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.31939272,29.64328610,,,,
25,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.43644934,29.58904961,,,,
26,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.35595783,29.61934912,,,,
27,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.27287642,29.63878247,,,,
28,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.33850482,29.68031480,,,,
29,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.30674589,29.65993415,,,,
30,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.30674589,29.65993415,,,,
31,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.38810021,29.70642201,,,,
32,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.18703327,29.63841672,,,,
33,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.35290756,29.70979567,,,,
34,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.32454197,29.64678700,,,,
35,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.43616689,29.66754728,,,,
36,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.37691215,29.65146070,,,,
37,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.38961597,29.63582580,,,,
38,,GAINESVILLE,ALACHUA,,,FIRE STATION,-82.27910233,29.69590866,,,,
39,,HAWTHORNE,ALACHUA,,,FIRE STATION,-82.08679035,29.58612338,,,,
40,,HAWTHORNE,ALACHUA,,,FIRE STATION,-82.13456659,29.70689838,,,,
41,,HAWTHORNE,ALACHUA,,,FIRE STATION,-82.10794753,29.45367890,,,,
42,,ARCHER,ALACHUA,,,FIRE STATION,-82.52496731,29.53357700,,,,
43,,MICANOPY,ALACHUA,,,FIRE STATION,-82.27998208,29.50849416,,,,
44,,HIGH SPRINGS,ALACHUA,,,FIRE STATION,-82.59944557,29.82761126,,,,
45,,HIGH SPRINGS,ALACHUA,,,FIRE STATION,-82.59944557,29.82761126,,,,
46,,HIGH SPRINGS,ALACHUA,,,FIRE STATION,-82.55667076,29.81075897,,,,
47,,ALACHUA,ALACHUA,,,FIRE STATION,-82.40441773,29.84331315,,,,
48,,ALACHUA,ALACHUA,,,FIRE STATION,-82.49322052,29.79267387,,,,
49,,NEWBERRY,ALACHUA,,,FIRE STATION,-82.60709509,29.64961533,,,,
50,,NEWBERRY,ALACHUA,,,FIRE STATION,-82.49477119,29.68589740,,,,
51,,NEWBERRY,ALACHUA,,,FIRE STATION,-82.57150054,29.59870971,,,,
52,,WALDO,ALACHUA,,,FIRE STATION,-82.16946133,29.79067945,,,,
53,,SANDERSON,BAKER,,,FIRE STATION,-82.29259762,30.43780580,,,,
54,,SANDERSON,BAKER,,,FIRE STATION,-82.27369681,30.24958987,,,,
55,,SANDERSON,BAKER,,,FIRE STATION,-82.23130720,30.50881310,,,,
56,,SANDERSON,BAKER,,,FIRE STATION,-82.43265627,30.20363774,,,,
57,,MACCLENNY,BAKER,,,FIRE STATION,-82.12556286,30.33869178,,,,
58,,MACCLENNY,BAKER,,,FIRE STATION,-82.12099237,30.28281132,,,,
59,,MACCLENNY,BAKER,,,FIRE STATION,-82.12959048,30.27020215,,,,
60,,MACCLENNY,BAKER,,,FIRE STATION,-82.12398324,30.25039324,,,,
61,,MACCLENNY,BAKER,,,FIRE STATION,-82.13964792,30.27944278,,,,
62,,GLEN SAINT MARY,BAKER,,,FIRE STATION,-82.16112094,30.27589154,,,,
63,,GLEN SAINT MARY,BAKER,,,FIRE STATION,-82.23464918,30.37741996,,,,
64,,PANAMA CITY,BAY,,,FIRE STATION,-85.63588903,30.28598845,,,,
65,,PANAMA CITY,BAY,,,FIRE STATION,-85.68093289,30.20681091,,,,
66,,PANAMA CITY,BAY,,,FIRE STATION,-85.67384600,30.20766498,,,,
67,,PANAMA CITY,BAY,,,FIRE STATION,-85.63276017,30.15874447,,,,
68,,PANAMA CITY,BAY,,,FIRE STATION,-85.78629835,30.17172259,,,,
69,,PANAMA CITY,BAY,,,FIRE STATION,-85.70861365,30.19121092,,,,
70,,PANAMA CITY,BAY,,,FIRE STATION,-85.60507317,30.12920022,,,,
71,,PANAMA CITY,BAY,,,FIRE STATION,-85.66333142,30.18215071,,,,
72,,PANAMA CITY,BAY,,,FIRE STATION,-85.79457031,30.35580316,,,,
73,,PANAMA CITY,BAY,,,FIRE STATION,-85.70160495,30.18459726,,,,
74,,PANAMA CITY,BAY,,,FIRE STATION,-85.50721647,30.13520664,,,,
75,,PANAMA CITY,BAY,,,FIRE STATION,-85.57421836,30.14065320,,,,
76,,PANAMA CITY,BAY,,,FIRE STATION,-85.58458984,30.06728785,,,,
77,,PANAMA CITY,BAY,,,FIRE STATION,-85.68439657,30.38657328,,,,
78,,PANAMA CITY,BAY,,,FIRE STATION,-85.62347010,30.20107323,,,,
79,,PANAMA CITY,BAY,,,FIRE STATION,-85.61064815,30.15272965,,,,
80,,PANAMA CITY,BAY,,,FIRE STATION,-85.65196126,30.15779701,,,,
81,,PANAMA CITY,BAY,,,FIRE STATION,-85.74907986,30.15374025,,,,
82,,PANAMA CITY,BAY,,,FIRE STATION,-85.77032914,30.15611193,,,,
83,,LYNN HAVEN,BAY,,,FIRE STATION,-85.63199072,30.21343836,,,,
84,,LYNN HAVEN,BAY,,,FIRE STATION,-85.64790639,30.23665950,,,,
85,,FOUNTAIN,BAY,,,FIRE STATION,-85.42402000,30.47137285,,,,
86,,YOUNGSTOWN,BAY,,,FIRE STATION,-85.55011505,30.31333073,,,,
87,,YOUNGSTOWN,BAY,,,FIRE STATION,-85.43927033,30.36021161,,,,
88,,PORT SAINT JOE,BAY,,,FIRE STATION,-85.40519437,29.94135693,,,,
89,,PANAMA CITY BEACH,BAY,,,FIRE STATION,-85.89030115,30.23044132,,,,
90,,PANAMA CITY BEACH,BAY,,,FIRE STATION,-85.85958629,30.28999253,,,,
91,,PANAMA CITY BEACH,BAY,,,FIRE STATION,-85.80442422,30.18155695,,,,
92,,PANAMA CITY BEACH,BAY,,,FIRE STATION,-85.94732262,30.25553479,,,,
93,,PANAMA CITY BEACH,BAY,,,FIRE STATION,-85.97496531,30.26711465,,,,
94,,LAWTEY,BRADFORD,,,FIRE STATION,-82.07246133,30.04522808,,,,
95,,BROOKER,BRADFORD,,,FIRE STATION,-82.33440915,29.88933555,,,,
96,,BROOKER,BRADFORD,,,FIRE STATION,-82.25431467,30.00369516,,,,
97,,STARKE,BRADFORD,,,FIRE STATION,-82.15694367,29.90031886,,,,
98,,STARKE,BRADFORD,,,FIRE STATION,-82.10863119,29.94558764,,,,
99,,STARKE,BRADFORD,,,FIRE STATION,-82.15231246,30.01992527,,,,
100,,STARKE,BRADFORD,,,FIRE STATION,-82.06836183,29.83478792,,,,
101,,HAMPTON,BRADFORD,,,FIRE STATION,-82.13584770,29.86413801,,,,
102,,INDIALANTIC,BREVARD,,,FIRE STATION,-80.57020499,28.09159380,,,,
103,,INDIALANTIC,BREVARD,,,FIRE STATION,-80.57864295,28.12748600,,,,
104,,COCOA,BREVARD,,,FIRE STATION,-80.75952383,28.38810358,,,,
105,,COCOA,BREVARD,,,FIRE STATION,-80.78090436,28.47649236,,,,
106,,COCOA,BREVARD,,,FIRE STATION,-80.73118487,28.35819424,,,,
107,,COCOA,BREVARD,,,FIRE STATION,-80.78352995,28.35917987,,,,
108,,COCOA,BREVARD,,,FIRE STATION,-80.80535196,28.43129601,,,,
109,,COCOA,BREVARD,,,FIRE STATION,-80.74292113,28.35494125,,,,
110,,COCOA,BREVARD,,,FIRE STATION,-80.76234731,28.44843758,,,,
111,,PALM BAY,BREVARD,,,FIRE STATION,-80.66914123,27.99874865,,,,
112,,PALM BAY,BREVARD,,,FIRE STATION,-80.61613261,28.01960100,,,,
113,,PALM BAY,BREVARD,,,FIRE STATION,-80.63424827,27.99340539,,,,
114,,PALM BAY,BREVARD,,,FIRE STATION,-80.67627790,27.94792723,,,,
115,,PALM BAY,BREVARD,,,FIRE STATION,-80.67219673,28.03054178,,,,
116,,PALM BAY,BREVARD,,,FIRE STATION,-80.69702005,28.02386602,,,,
117,,PALM BAY,BREVARD,,,FIRE STATION,-80.62856893,27.95195995,,,,
118,,PALM BAY,BREVARD,,,FIRE STATION,-80.60507957,28.03128164,,,,
119,,PALM BAY,BREVARD,,,FIRE STATION,-80.61231258,28.00114587,,,,
120,,ROCKLEDGE,BREVARD,,,FIRE STATION,-80.72239519,28.33146070,,,,
121,,ROCKLEDGE,BREVARD,,,FIRE STATION,-80.72551276,28.34294316,,,,
122,,ROCKLEDGE,BREVARD,,,FIRE STATION,-80.72153299,28.30240859,,,,
123,,ROCKLEDGE,BREVARD,,,FIRE STATION,-80.72329770,28.33431213,,,,
124,,ROCKLEDGE,BREVARD,,,FIRE STATION,-80.74223842,28.33263578,,,,
125,,MALABAR,BREVARD,,,FIRE STATION,-80.58465189,27.99940630,,,,
126,,MALABAR,BREVARD,,,FIRE STATION,-80.56378740,27.96447116,,,,
127,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.72990423,28.64176848,,,,
128,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.80785946,28.61001523,,,,
129,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.82209050,28.55595503,,,,
130,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.82007011,28.60621618,,,,
131,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.68355615,28.64457523,,,,
132,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.83899306,28.62238645,,,,
133,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.82962485,28.54225220,,,,
134,,TITUSVILLE,BREVARD,,,FIRE STATION,-80.83110664,28.58955940,,,,
135,,MELBOURNE,BREVARD,,,FIRE STATION,-80.67157126,28.16702029,,,,
136,,MELBOURNE,BREVARD,,,FIRE STATION,-80.64865297,28.13564493,,,,
137,,MELBOURNE,BREVARD,,,FIRE STATION,-80.71298288,28.23450306,,,,
138,,MELBOURNE,BREVARD,,,FIRE STATION,-80.64673135,28.09899955,,,,
139,,MELBOURNE,BREVARD,,,FIRE STATION,-80.63267893,28.12862039,,,,
140,,MELBOURNE,BREVARD,,,FIRE STATION,-80.62773128,28.10747567,,,,
141,,MELBOURNE,BREVARD,,,FIRE STATION,-80.67046723,28.07966927,,,,
142,,MELBOURNE,BREVARD,,,FIRE STATION,-80.61891030,28.06358963,,,,
143,,MELBOURNE,BREVARD,,,FIRE STATION,-80.67124609,28.12120599,,,,
144,,MELBOURNE,BREVARD,,,FIRE STATION,-80.67679596,28.22591177,,,,
145,,MELBOURNE,BREVARD,,,FIRE STATION,-80.65551459,28.14737128,,,,
146,,MELBOURNE,BREVARD,,,FIRE STATION,-80.63666970,28.05010859,,,,
147,,MELBOURNE,BREVARD,,,FIRE STATION,-80.70290258,28.14667906,,,,
148,,MELBOURNE,BREVARD,,,FIRE STATION,-80.61398004,28.08482653,,,,
149,,MERRITT ISLAND,BREVARD,,,FIRE STATION,-80.70720152,28.38392034,,,,
150,,MERRITT ISLAND,BREVARD,,,FIRE STATION,-80.66791171,28.37122358,,,,
151,,MERRITT ISLAND,BREVARD,,,FIRE STATION,-80.71033731,28.47220199,,,,
152,,MERRITT ISLAND,BREVARD,,,FIRE STATION,-80.68849312,28.34018082,,,,
153,,SEBASTIAN,BREVARD,,,FIRE STATION,-80.50591561,27.88308082,,,,
154,,MIMS,BREVARD,,,FIRE STATION,-80.86848032,28.73531348,,,,
155,,MIMS,BREVARD,,,FIRE STATION,-80.84568104,28.66614879,,,,
156,,MIMS,BREVARD,,,FIRE STATION,-80.84568104,28.66614879,,,,
157,,MIMS,BREVARD,,,FIRE STATION,-80.87575167,28.76622897,,,,
158,,SATELLITE BEACH,BREVARD,,,FIRE STATION,-80.60332493,28.20381377,,,,
159,,SATELLITE BEACH,BREVARD,,,FIRE STATION,-80.59468607,28.15216059,,,,
160,,SATELLITE BEACH,BREVARD,,,FIRE STATION,-80.60637995,28.17250733,,,,
161,,MELBOURNE BEACH,BREVARD,,,FIRE STATION,-80.48650525,27.92733751,,,,
162,,MELBOURNE BEACH,BREVARD,,,FIRE STATION,-80.56373842,28.06793096,,,,
163,,MELBOURNE BEACH,BREVARD,,,FIRE STATION,-80.54768705,28.04587920,,,,
164,,PATRICK AFB,BREVARD,,,FIRE STATION,-80.60415294,28.23502353,,,,
165,,PATRICK AFB,BREVARD,,,FIRE STATION,-80.59324921,28.52923532,,,,
166,,PATRICK AFB,BREVARD,,,FIRE STATION,-80.58225374,28.48525507,,,,
167,,ORLANDO,BREVARD,,,FIRE STATION,-80.65496903,28.58173912,,,,
168,,ORLANDO,BREVARD,,,FIRE STATION,-80.60399341,28.60246841,,,,
169,,ORLANDO,BREVARD,,,FIRE STATION,-80.65371750,28.52001409,,,,
170,,CAPE CANAVERAL,BREVARD,,,FIRE STATION,-80.60654835,28.41751337,,,,
171,,CAPE CANAVERAL,BREVARD,,,FIRE STATION,-80.61379585,28.40312246,,,,
172,,CAPE CANAVERAL,BREVARD,,,FIRE STATION,-80.60442080,28.38749849,,,,
173,,COCOA BEACH,BREVARD,,,FIRE STATION,-80.60976481,28.31774413,,,,
174,,COCOA BEACH,BREVARD,,,FIRE STATION,-80.60976481,28.31774413,,,,
175,,COCOA BEACH,BREVARD,,,FIRE STATION,-80.61011902,28.35955319,,,,
176,,VIERA,BREVARD,,,FIRE STATION,-80.73844443,28.26453698,,,,
177,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.39430008,26.06988439,,,,
178,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.14930852,26.12367379,,,,
179,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.14930852,26.12367379,,,,
180,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.24003629,26.15441865,,,,
181,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.40686593,26.11557322,,,,
182,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.25868169,26.11644183,,,,
183,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.38048539,26.06059882,,,,
184,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.09700874,26.19265965,,,,
185,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17789980,26.04808584,,,,
186,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.25924641,26.15885600,,,,
187,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17020581,26.19122983,,,,
188,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17419492,26.19598653,,,,
189,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.14725068,26.08868236,,,,
190,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.12069780,26.14850045,,,,
191,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.11989813,26.08305251,,,,
192,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.12158242,26.18947867,,,,
193,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.20480601,26.14024810,,,,
194,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17752303,26.10936564,,,,
195,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.14523020,26.08333091,,,,
196,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.28756104,26.19935863,,,,
197,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.29550183,26.14546688,,,,
198,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.27114469,26.21295277,,,,
199,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.20575389,26.07780313,,,,
200,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.22439493,26.15074756,,,,
201,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.29294875,26.16901997,,,,
202,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.15446533,26.13909045,,,,
203,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.33214747,26.15086594,,,,
204,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.21885486,26.12041240,,,,
205,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.36040172,26.12210236,,,,
206,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.15543330,26.18589351,,,,
207,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.14227805,26.17439745,,,,
208,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.18681104,26.13220994,,,,
209,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.21225161,26.09712968,,,,
210,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.31045214,26.12180287,,,,
211,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17145042,26.06953564,,,,
212,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.10656185,26.13842624,,,,
213,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17130723,26.17379384,,,,
214,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.20657479,26.16927664,,,,
215,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.41299473,26.04325475,,,,
216,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.13942368,26.15628321,,,,
217,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.10290857,26.16803916,,,,
218,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.28138191,26.10499859,,,,
219,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.38167397,26.09287046,,,,
220,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.10619453,26.11048920,,,,
221,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.23632002,26.12860568,,,,
222,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.34588970,26.04318939,,,,
223,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.26827468,26.13336578,,,,
224,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.20882885,26.18991119,,,,
225,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.15036901,26.07241791,,,,
226,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.37912644,26.06150027,,,,
227,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.25515482,26.18802574,,,,
228,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.31329408,26.07571894,,,,
229,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.17118205,26.20469133,,,,
230,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.18710435,26.14038797,,,,
231,,FORT LAUDERDALE,BROWARD,,,FIRE STATION,-80.23940273,26.06632124,,,,
232,,DEERFIELD BEACH,BROWARD,,,FIRE STATION,-80.09141970,26.31773347,,,,
233,,DEERFIELD BEACH,BROWARD,,,FIRE STATION,-80.07605868,26.31423353,,,,
234,,DEERFIELD BEACH,BROWARD,,,FIRE STATION,-80.12531677,26.31337024,,,,
235,,DEERFIELD BEACH,BROWARD,,,FIRE STATION,-80.15204664,26.30903858,,,,
236,,DEERFIELD BEACH,BROWARD,,,FIRE STATION,-80.12027109,26.29850422,,,,
237,,DANIA BEACH,BROWARD,,,FIRE STATION,-80.14533493,26.05261579,,,,
238,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.27319576,26.32096493,,,,
239,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.27967793,26.23585729,,,,
240,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.22124951,26.23905886,,,,
241,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.12532741,26.22509674,,,,
242,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.20584873,26.24136621,,,,
243,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.10068321,26.27479240,,,,
244,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.15064337,26.26569904,,,,
245,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.09012152,26.23622418,,,,
246,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.15899988,26.23011980,,,,
247,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.28362874,26.28195777,,,,
248,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.23765011,26.23776780,,,,
249,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.19731941,26.25752160,,,,
250,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.23027632,26.21025488,,,,
251,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.25115438,26.31228472,,,,
252,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.20680427,26.20140342,,,,
253,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.26527068,26.26533735,,,,
254,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.09370416,26.27634896,,,,
255,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.22190820,26.31110778,,,,
256,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.21979650,26.28605971,,,,
257,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.18575927,26.31147543,,,,
258,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.12764105,26.25748751,,,,
259,,POMPANO BEACH,BROWARD,,,FIRE STATION,-80.10381875,26.24336064,,,,
260,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.18346425,25.98698286,,,,
261,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.21833149,26.03640307,,,,
262,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.41350579,26.00709228,,,,
263,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.26481142,25.98147070,,,,
264,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.37118871,26.00833613,,,,
265,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.11838912,25.98627983,,,,
266,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.23211932,26.00483853,,,,
267,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.17744754,26.01107046,,,,
268,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.14871650,26.01465773,,,,
269,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.22074960,25.98162934,,,,
270,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.21664775,26.02597958,,,,
271,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.14238110,25.99791887,,,,
272,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.11604158,26.02539858,,,,
273,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.39279938,25.98234744,,,,
274,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.28573982,26.04401555,,,,
275,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.34427291,25.98486375,,,,
276,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.27167741,26.00777101,,,,
277,,HOLLYWOOD,BROWARD,,,FIRE STATION,-80.32080598,26.00710680,,,,
278,,WEST BROWARD COUNTY,BROWARD,,,FIRE STATION,-80.62838337,26.14547702,,,,
279,,HALLANDALE,BROWARD,,,FIRE STATION,-80.12645396,25.98770861,,,,
280,,HALLANDALE,BROWARD,,,FIRE STATION,-80.15005321,25.98160155,,,,
281,,ALTHA,CALHOUN,,,FIRE STATION,-85.18364276,30.44990513,,,,
282,,ALTHA,CALHOUN,,,FIRE STATION,-85.12818262,30.57084100,,,,
283,,ALTHA,CALHOUN,,,FIRE STATION,-85.22687478,30.47779445,,,,
284,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.14640301,30.45340864,,,,
285,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.08338517,30.43419829,,,,
286,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.04347395,30.47442252,,,,
287,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.05045657,30.44698011,,,,
288,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.10865344,30.48824562,,,,
289,,BLOUNTSTOWN,CALHOUN,,,FIRE STATION,-85.13881307,30.29072212,,,,
290,,WEWAHITCHKA,CALHOUN,,,FIRE STATION,-85.24247886,30.26514450,,,,
291,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.02213943,26.88409896,,,,
292,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-81.96076828,27.00657052,,,,
293,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.01466646,26.86064017,,,,
294,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-81.76000474,26.79966427,,,,
295,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.06930656,26.90944160,,,,
296,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-81.99200963,26.95479031,,,,
297,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.00069298,26.92213422,,,,
