NAME,HAZUSID,ADDRESS,CITY,ZIP,COUNTY,LONGLAT,USNG,OWNERSHIP,PARCELID,FACILITY_TYPE,EFCLASS,BACKUP_POWER,KITCHENS,REPLACEMENT_COST,EQ_DESIGN_LEVEL,EQ_BUILD_TYPE,EQ_DF_TYPE,LD_SUS,LIQU_SUS,SOIL_TYPE,WATER_DEPTH,STRUC_DAMAGE,FLOOD_BLDG_TYPE,CONTENT_DAMAGE_FUNCT_ID,FIRST_FLOOR_HEIGHT,FLOOD_RETURN_PERIOD,FLOOD_STR_FOUND_TYPE,x,y
CORAL GABLES FD ST 2,FL007581,525 S DIXIE HWY,MIAMI,33146,MIAMI-DADE,"-80.26480081,25.72432706",17R NJ 73749 45360,M,0341200240010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8935036.754464304,2964977.5372785092
MIAMI FIRE RESCUE ST 11,FL007044,5920 W FLAGLER ST,MIAMI,33144,MIAMI-DADE,"-80.29203993,25.77044552",17R NJ 70989 50453,M,0140010190120,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8938068.999824947,2970677.3049908136
HIALEAH FD ST 3,FL007031,800 W 49TH ST,HIALEAH,33012,MIAMI-DADE,"-80.29911068,25.86629879",17R NJ 70223 61064,M,0430010010150,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8938856.111610187,2982530.87724868
MIAMI FIRE RESCUE ST 4,FL007580,1105 SW 2ND AVE,MIAMI,33130,MIAMI-DADE,"-80.19704392,25.76303273",17R NJ 80520 49686,M,0141380510410,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8927494.09239063,2969761.0109520387
MIAMI-DADE FIRE RESCUE ST 69 (DORAL N),,11151 NW 74TH ST,DORAL NORTH,33178,MIAMI-DADE,"-80.37794343,25.84107194",17R NJ 62338 58231,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8947631.733182224,2979410.300371682
MIAMI FIRE RESCUE ST 1,FL007038,144 NE 5TH ST,MIAMI,33132,MIAMI-DADE,"-80.19119930,25.77880674",17R NJ 81095 51437,M,0101070901050,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8926843.472153844,2971710.9034051117
MIAMI-DADE FIRE RESCUE ST 46 (MEDLEY),,10200 NW 116TH WAY,MIAMI,33178,MIAMI-DADE,"-80.36445059,25.87021701",17R NJ 63674 61465,C,2220320040145,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8946129.717051445,2983015.623786176
MIAMI-DADE FIRE RESCUE ST 7 (W LTL RVR),FL006409,9350 NW 22ND AVE,MIAMI,33147,MIAMI-DADE,"-80.23455031,25.85997823",17R NJ 76696 60400,C,3031030070450,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8931669.284450917,2981748.957467978
MIAMI-DADE FIRE RESCUE ST 64 (MLW),FL006417,8205 COMMERCE WAY,HIALEAH,33016,MIAMI-DADE,"-80.33276828,25.90193087",17R NJ 66831 64993,C,3220220010530,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8942602.85946111,2986939.7228163267
MIAMI-DADE FIRE RESCUE ST 55,FL007598,21501 SW 87TH AVE,MIAMI,33189,MIAMI-DADE,"-80.33090165,25.56637987",17R NJ 67206 27833,C,3660090220020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8942395.066690868,2945473.599633792
MIAMI BEACH FD ST 1,FL007575,1051 JEFFERSON AVE,MIAMI BEACH,33139,MIAMI-DADE,"-80.13710965,25.78157466",17R NJ 86517 51778,M,0242030094330,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8920822.24011158,2972053.083590446
MIAMI FIRE RESCUE ST 13 (TEMP),FL007568,185 NE 82ND TER,MIAMI,33138,MIAMI-DADE,"-80.19386194,25.85089826",17R NJ 80779 59419,M,0131120080430,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8927139.875470286,2980625.7435044367
MIAMI-DADE FIRE RESCUE ST 35,,201 WESTWARD DR,MIAMI SPRINGS,33166,MIAMI-DADE,"-80.28463456,25.82135019",17R NJ 71701 56094,M,0530240061390,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8937244.638153277,2976971.1717737396
MIAMI-DADE FIRE RESCUE ST 44,FL007593,7700 NW 186TH ST,HIALEAH,33015,MIAMI-DADE,"-80.32654055,25.94186358",17R NJ 67432 69418,C,3020100130685,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8941909.590938432,2991882.279233187
MIAMI FIRE RESCUE ST 9,FL007569,69 NE 62ND ST,MIAMI,33138,MIAMI-DADE,"-80.19465474,25.83300683",17R NJ 80712 57437,M,0131130560480,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8927228.129995162,2978412.7818030342
EAST HOMESTEAD FD ST 65,,1350 SE 24TH ST,HOMESTEAD,33035,MIAMI-DADE,"-80.45887902,25.44739405",17R NJ 54405 14598,C,1079290160010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8956641.441754201,2930797.752757553
MIAMI FIRE RESCUE ST 8,FL007045,2975 OAK AVE,MIAMI,33133,MIAMI-DADE,"-80.24113345,25.73018814",17R NJ 76119 46023,M,0141210160750,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8932402.11584005,2965701.7831627266
MIAMI-DADE FIRE RESCUE ST 10,FL007561,175 172ND ST,NORTH MIAMI BEACH,33160,MIAMI-DADE,"-80.12319257,25.93561673",17R NJ 87798 68847,C,3122110010280,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8919272.997685067,2991108.982221311
MIAMI-DADE FIRE RESCUE ST 54,FL007029,15250 NW 27TH AVE,OPA LOCKA,33054,MIAMI-DADE,"-80.24464302,25.91336824",17R NJ 75651 66307,C,3421160021019,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8932792.800274557,2988355.1791032627
MIAMI-DADE FIRE RESCUE ST 53 (TRNPK STH),FL007058,11600 SW TURNPIKE HWY,MIAMI,33186,MIAMI-DADE,"-80.38737314,25.65876038",17R NJ 61487 38036,M,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8948681.443829402,2956877.972741871
MIAMI BEACH FD ST 2,FL007574,2300 PINETREE DR,MIAMI BEACH,33140,MIAMI-DADE,"-80.13044394,25.79965151",17R NJ 87172 53784,M,0232270000100,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8920080.216051133,2974288.0102488836
MIAMI-DADE FIRE RESCUE ST 50 (PERRINE),FL007585,9798 E HIBISCUS ST,MIAMI,33157,MIAMI-DADE,"-80.34952447,25.60333175",17R NJ 65316 31916,M,3350320043100,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8944468.149460943,2950034.2510949983
MIAMI-DADE FIRE RESCUE ST 1 (MIAMI LAKES,FL007050,16699 NW 67TH AVE,HIALEAH,33014,MIAMI-DADE,"-80.30895771,25.92403358",17R NJ 69203 67453,C,3220130030010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8939952.278482195,2989675.215217043
MIAMI-DADE FIRE RESCUE ST 23 (SUNILAND),FL006411,7825 SW 104TH ST,MIAMI,33156,MIAMI-DADE,"-80.32122587,25.67419998",17R NJ 68117 39779,C,3050030001330,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8941317.9640775,2958784.851748953
MIAMI-DADE FIRE RESCUE ST 9 (KENDALL),FL007586,7777 SW 117TH AVE,MIAMI,33173,MIAMI-DADE,"-80.38131741,25.69538587",17R NJ 62075 42095,C,3040310000171,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8948007.323185936,2961401.8322393172
MIAMI BEACH FD ST 3,FL007041,5303 COLLINS AVE,MIAMI BEACH,33140,MIAMI-DADE,"-80.12133252,25.83139414",17R NJ 88062 57306,M,0232140010200,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8919065.93741576,2978213.3273773934
MIAMI-DADE FIRE RESCUE ST 24 (TAMIAMI),FL007057,14150 SW 127TH ST,MIAMI,33186,MIAMI-DADE,"-80.42088479,25.64942437",17R NJ 58128 36987,C,3059150000010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8952411.944373516,2955725.0414805324
MIAMI-DADE FD ST 41 (OP N-CENTRL),FL007591,2270 NE MIAMI GARDENS DR,NORTH MIAMI BEACH,33160,MIAMI-DADE,"-80.15543691,25.94696027",17R NJ 84561 70082,C,0722090080010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8922862.420788618,2992513.227373855
HIGHLAND OAKS FD ST 63,,1655 NE 205TH ST,MIAMI-DADE,-3235,MIAMI-DADE,"-80.16951731,25.96495285",17R NJ 83139 72066,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8924429.844509574,2994740.8503507706
CORAL GABLES FD ST 1,FL007964,2815 SALZEDO ST,MIAMI,33134,MIAMI-DADE,"-80.26025041,25.74584786",17R NJ 74192 47746,M,0341170055110,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8934530.206637003,2967637.0121026933
MIAMI-DADE FIRE RESCUE ST 36,FL007596,10001 HAMMOCKS BLVD,MIAMI,33196,MIAMI-DADE,"-80.44364225,25.67309927",17R NJ 55832 39599,C,3059040120010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8954945.293075375,2958648.8990585734
NORTH BAY VILLAGE FD ST 27,,1275 NE 79TH ST,NORTH BAY VILLAGE,-3239,MIAMI-DADE,"-80.16712807,25.84961475",17R NJ 83459 59294,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8924163.874870572,2980466.977143253
MIAMI-DADE FIRE RESCUE ST 37 (WEST BIRD),FL007595,4200 SW 142ND AVE,MIAMI,33175,MIAMI-DADE,"-80.42406422,25.72801567",17R NJ 57770 45689,C,3049220220920,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8952765.876207657,2965433.3303128784
MIAMI BEACH FD ST 4,FL007573,6880 INDIAN CREEK DR,MIAMI BEACH,33141,MIAMI-DADE,"-80.12410706,25.85395458",17R NJ 87767 59802,M,0232110010760,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8919374.798136912,2981003.807450431
MIAMI-DADE FIRE RESCUE ST 59 (MIA NORTH),FL007042,5680 NW 36TH ST,MIAMI,33122,MIAMI-DADE,"-80.28858894,25.80654661",17R NJ 71313 54453,C,3031300000010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8937684.83742968,2975140.5741706104
NARANJA FD ST 70,,11451 SW 248TH ST,HOMESTEAD,-3250,MIAMI-DADE,"-80.37735457,25.53755461",17R NJ 62555 24619,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8947566.18244005,2941916.9235521206
MIAMI-DADE FIRE RESCUE ST 5 (GOULDS),FL007060,13150 SW 238TH ST,HOMESTEAD,33032,MIAMI-DADE,"-80.40428629,25.54560676",17R NJ 59845 25498,C,3069230000290,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8950564.20769592,2942910.3719002423
MIAMI-DADE FIRE RESCUE ST 12 (MIA),FL007578,NW 42nd AVE / NW 21st ST,MIAMI,33122,MIAMI-DADE,"-80.29219345,25.79733412",17R NJ 70957 53430,C,3030250010100,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8938086.089208612,2974001.4820576953
MIAMI-DADE FIRE RESCUE ST 30 (MS / EP),FL007033,9500 NE 2ND AVE,MIAMI,33138,MIAMI-DADE,"-80.19371986,25.86276377",17R NJ 80785 60733,C,1132060132660,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8927124.059855271,2982093.552589266
MIAMI FIRE RESCUE ST 10,FL007602,4101 NW 7TH ST,MIAMI,33126,MIAMI-DADE,"-80.26328249,25.77896822",17R NJ 73867 51412,M,0131320130490,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8934867.736136762,2971730.86586215
MIAMI-DADE FIRE RESCUE ST 52 (MIA HGTS),FL007059,12105 QUAIL ROOST DR,MIAMI,33177,MIAMI-DADE,"-80.38754383,25.58627301",17R NJ 61507 30009,C,3069010420010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8948700.444928508,2947928.663354833
MIAMI-DADE FIRE RESCUE ST 16,FL007063,255 NW 4TH AVE,HOMESTEAD,33030,MIAMI-DADE,"-80.48301303,25.47191387",17R NJ 51968 17304,C,1078130090220,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8959328.027846595,2933820.8664089637
ISLAMORADA FIRE ST 19,FL007065,118 GULFVIEW DR,ISLAMORADA,33036,MONROE,"-80.73112954,24.85714057",17R NH 27162 49156,C,2064 36 00392370000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8986948.231783612,2858207.736949562
MARATHON FIRE DEPARTMENT ST 15,,59265 OVERSEAS HWY,MARATHON,33050,MONROE,,,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9010492.479191644,2847414.5304326676
CONCH KEY VFD ST 17,FL007066,10 S CONCH AVE,MARATHON,33050,MONROE,"-80.88994541,24.78947455",17R NH 11124 41641,C,1565 34 00099040000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9004627.533705061,2849908.385177909
KEY LARGO FIRE RESCUE  #24,FL007604,1 EAST DR,KEY LARGO,33037,MONROE,"-80.44450384,25.08958891",17R NH 56014 74983,M,3261 39 00505750000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8955041.204211904,2886752.620880983
LAYTON VFD ST 18,FL007068,68240 OVERSEAS HWY,Layton,33001,MONROE,"-80.81449601,24.82500529",17R NH 18745 45583,M,3364 35 00387590000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8996228.544521354,2854265.72575722
KEY WEST FIRE ST 2,,525 ANGELA ST,KEY WEST,33040,MONROE,"-81.80039606,24.55467416",17R MH 18941 15874,M,0668 25 00012210000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9105978.436341558,2821144.714005899
KWIA FIRE/RESCUE #4,FL007072,3471 S ROOSEVELT BLVD,KEY WEST,33040,MONROE,"-81.75595278,24.55377455",17R MH 23442 15749,M,0368 25 00064840000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9101031.032571217,2821034.6137463157
OCEAN REEF CLUB FIRE STATION 26,,100 Anchor Drive,Ocean Reef,33037,MONROE,"-80.27987273,25.31838299",17R NJ 72480 00397,,0759 41 00081740000300,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8936714.55341228,2914901.755673251
LOWER SUGARLOAF VFD 10,FL007611,17175 OVERSEAS HWY,SUMMERLAND KEY,33042,MONROE,"-81.56409104,24.64721051",17R MH 42915 26001,C,3466 27 00117930000100,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9079673.081169425,2832474.201246237
BIG PINE KEY Fire Station/EMS #13,,400 KEY DEER BLVD,BIG PINE KEY,33043,MONROE,"-81.35974257,24.67448990",17R MH 63603 28952,C,2666 29 00111460000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9056925.114358097,2835815.695280141
ISLAMORADA FIRE DEPARTMENT ST 19,,74070 OVERSEAS HWY,ISLAMORADA,33036,MONROE,,,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8986997.135028027,2857989.5090261246
KEY WEST FIRE ST 1,FL007074,1600 N ROOSEVELT BLVD,KEY WEST,33040,MONROE,"-81.78681180,24.55812877",17R MH 20319 16248,M,0568 25 00064920000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9104466.243518962,2821567.520874587
MARATHON FIRE ST 14,FL007069,8900 OVERSEAS HWY,MARATHON,33050,MONROE,"-81.05198362,24.72471175",17R MH 94742 34467,M,0166 32 00101160000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9022665.544093203,2841969.3580360455
BIG COPPIT FIRE ST 9,FL007613,28 EMERALD DR,KEY WEST,33040,MONROE,"-81.65575309,24.59790305",17R MH 33613 20583,P,2267 26 00156610000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9089876.854152272,2826436.306461294
ISLAMORADA FIRE ST 21,FL007606,88005 OVERSEAS HWY,ISLAMORADA,33036,MONROE,"-80.55872867,24.96921380",17R NH 44539 61611,M,0763 38 00413110000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8967756.654011786,2871963.706598039
MARATHON FIRE ACADEMY FACILITY,,56633 OVERSEAS HWY,MARATHON,33050,MONROE,"-80.97498784,24.75266154",17R NH 02528 37560,M,2665 33 00099540000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9014094.41316627,2845395.1095995987
KEY WEST FIRE ST 3,FL007073,1525 KENNEDY DR,KEY WEST,33040,MONROE,"-81.76562295,24.56159055",17R MH 22467 16620,M,3367 25 00064570000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9102107.51099466,2821991.2181680766
TAVERNIER VFD ST 22,,151 MARINE AVE,TAVERNIER,33070,MONROE,"-80.51754096,25.01071922",17R NH 48680 66221,C,3462 38 00479100000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8963171.659935484,2877061.296589049
STOCK ISLAND FIRE ST 8,FL007614,6180 2ND ST,Stock Island,33040,MONROE,"-81.73600541,24.57269757",17R MH 25473 17833,C,3567 25 00124830000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9098810.502241015,2823350.714139682
NORTH KEY LARGO FIRE ST 25,FL002730,220 REEF DR,KEY LARGO,33037,MONROE,"-80.37307511,25.17336519",17R NH 63174 84291,M,3160 40 00560110000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8947089.795110192,2897053.7010846785
ISLAMORADA FIRE ST 20,FL007608,81850 OVERSEAS HWY,ISLAMORADA,33036,MONROE,"-80.63626191,24.91770924",17R NH 36729 55884,M,3263 37 00095080000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8976387.615606716,2865640.4381680884
NAVAL AIR STATION BOCA CHICA FIRE ST,FL007612,MIDWAY AVE & SARATOGA AVE,KEY WEST,33040,MONROE,"-81.69007813,24.58083201",17R MH 30128 18710,F,2967 26 00122470000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9093697.899824979,2824346.444934411
MONROE COUNTY FIRE DEPARTMENT,FL000146,490 63RD ST,MARATHON,33050,MONROE,"-81.06894504,24.71678924",17R MH 93026 33590,C,1166 32 00339920000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9024553.681377867,2840998.450731572
CUDJOE KEY FIRE ST 11,FL007610,20950 OVERSEAS HWY,SUMMERLAND KEY,33042,MONROE,"-81.50620041,24.66439970",17R MH 48781 27882,C,3066 28 00174635004400,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9073228.726137687,2834579.6452452224
NASSAU COUNTY VFD ST 5,FL007079,542300 US HWY 1,CALLAHAN,32011,NASSAU,"-81.82883472,30.56333339",17R MP 20514 81502,C,29-2N-25-0000-0015-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9109144.213245144,3576168.576453815
NASSAU COUNTY FIRE DEPT AND RESCUE,FL007618,96135 NASSAU PL,YULEE,32097,NASSAU,"-81.53626368,30.62670381",17R MP 48606 88355,C,25-2N-28-0000-0002-0420,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9076575.353837851,3584363.832301198
NASSAU COUNTY VFD ST 3,FL007621,86048 GOODBREAD RD,YULEE,32097,NASSAU,"-81.60358944,30.63617552",17R MP 42159 89437,C,50-3N-27-4720-0103-0030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9084070.023514379,3585589.202876514
NASSAU COUNTY FD ST 60,FL007628,8263 US HIGHWAY 301,BRYCEVILLE,32009,NASSAU,"-81.93519680,30.39225550",17R MP 10157 62622,C,19-1S-24-0000-0005-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9120984.38608791,3554070.936747623
NASSAU COUNTY VFD ST 11,FL007617,56300 NASSAU OAKS DR,CALLAHAN,32011,NASSAU,"-81.76098072,30.62833400",17R MP 27070 88659,C,48-3N-25-4196-000J-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9101590.74021656,3584574.7235943493
FERNANDINA BEACH FD ST 2,FL007616,2800 JOHN ROBAS RD,FERNANDINA BEACH,32034,NASSAU,"-81.43800021,30.63793416",17R MP 58028 89558,M,00-00-31-1360-0064-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9065636.714548035,3585816.734665575
NASSAU COUNTY FD ST 40,FL007624,37230 PEA FARM RD,HILLIARD,32046,NASSAU,"-81.90742367,30.68927911",17R MP 13090 95518,C,09-3N-24-0000-0031-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9117892.694720354,3592461.5265863324
NASSAU COUNTY VFD ST 3B,FL007623,3600 PIRATES WAY,YULEE,32097,NASSAU,"-81.53052046,30.67298503",17R MP 49180 93481,C,43-3N-28-509E-0020-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9075936.021772018,3590352.4513331684
NASSAU COUNTY VFD ST 7,FL007622,1426 NASSAUVILLE RD,FERNANDINA BEACH,32034,NASSAU,"-81.51858390,30.57846090",17R MP 50276 83000,C,32-2N-28-0000-0023-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9074607.249964723,3578124.4249037784
NASSAU COUNTY FD ST 30,FL007620,86028 PAGES DAIRY RD,YULEE,32097,NASSAU,"-81.60425435,30.63354699",17R MP 42094 89146,C,51-3N-27-0000-0013-0020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9084144.04087255,3585249.1329195537
NASSAU COUNTY VFD ST 8,FL007082,540507 LEM TURNER RD,CALLAHAN,32011,NASSAU,"-81.77242442,30.53155588",17R MP 25900 77942,C,37-1N-25-0000-0004-0030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9102864.64740529,3572061.0273582595
NASSAU COUNTY VFD ST 9,FL007627,3368 HENRY LEE RD,HILLIARD,32046,NASSAU,"-81.99283274,30.56160260",17R MP 04785 81437,C,27-2N-23-0000-0001-0040,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9127400.388815211,3575944.8209375525
NASSAU COUNTY FD ST 70,FL007077,4061 PINE GROVE RD,FERNANDINA BEACH,32034,NASSAU,"-81.51341192,30.61675377",17R MP 50791 87242,C,40-2N-28-0000-0039-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9074031.507878505,3583076.707440671
NASSAU COUNTY VFD ST 10,FL007081,43488 RATLIFF RD,CALLAHAN,32011,NASSAU,"-81.81250636,30.49813824",17R MP 22028 74265,C,16-1N-25-0750-0001-0020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9107326.5486384,3567742.925568273
NASSAU COUNTY FD ST 20,FL007076,5518 FIRST COAST HWY,FERNANDINA BEACH,32034,NASSAU,"-81.45337843,30.57255659",17R MP 56525 82319,C,20-2N-28-0000-0001-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9067348.609848311,3577361.015141086
NASSAU COUNTY VFD ST 4,FL007078,37203 PECAN ST,HILLIARD,32046,NASSAU,"-81.91915928,30.68969583",17R MP 11966 95573,C,09-3N-24-0000-0034-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9119199.097072676,3592515.471845724
NASSAU COUNTY VFD ST 6,FL007625,10432 COUNTY ROAD 121,BRYCEVILLE,32009,NASSAU,"-82.02940158,30.41172770",17R MP 01126 64859,C,17-1S-23-0000-0002-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9131471.214021662,3556584.1488004583
